nctId,Cluster,PCA1,PCA2,Combined_Text,Top_10_words_text
nct06400784,3,0.03502219936059813,0.046950148134084005,isdn failure hydralazine hypertensive heart ssa african hyd saharan africa,"isdn, failure, hydralazine, hypertensive, heart, ssa, african, hyd, saharan, africa"
nct06710041,4,-0.05045576351302965,0.00796007484827269,cts carpal kt tunnel constraint kinesiotaping karadeniz sleep subjectively syndrome,"cts, carpal, kt, tunnel, constraint, kinesiotaping, karadeniz, sleep, subjectively, syndrome"
nct06414252,1,-0.012091547954414274,-0.031314216887130826,stress secpt hae angioedema pressor hereditary cold responses scientifici istituti,"stress, secpt, hae, angioedema, pressor, hereditary, cold, responses, scientifici, istituti"
nct06690008,1,-0.04907963764121311,-0.06445383869972486,bogotá cartagena fluoride icdas cavities children caries naf sdf merged,"bogotá, cartagena, fluoride, icdas, cavities, children, caries, naf, sdf, merged"
nct06553508,3,-0.024217290154175168,0.10880541845509975,trochanteric bursa bursal hip gluteal 90 wound repaired barrier repair,"trochanteric, bursa, bursal, hip, gluteal, 90, wound, repaired, barrier, repair"
nct06442254,2,-0.06959503205506871,-0.0547540703712247,reality intensive virtual care mip respiratory strength istinye vital application,"reality, intensive, virtual, care, mip, respiratory, strength, istinye, vital, application"
nct06468475,6,-0.013258138254700838,-0.006128668825798617,asphyxia magnesium sucking sulphate reflex babies birth swsm punjab resntec,"asphyxia, magnesium, sucking, sulphate, reflex, babies, birth, swsm, punjab, resntec"
nct06660472,4,-0.09377903083446634,0.04628760865848487,cmlbp saliba postural hpv core pain cmin classification integration endurance,"cmlbp, saliba, postural, hpv, core, pain, cmin, classification, integration, endurance"
nct06562309,3,0.03852445023123853,0.02135295813207509,monocytes auto angiographic ua wuhan coronary monocyte union immunity lumen,"monocytes, auto, angiographic, ua, wuhan, coronary, monocyte, union, immunity, lumen"
nct06444165,1,0.06403766277169158,-0.03191986098937064,lebrikizumab pen ease agree disagree msqaaq strongly atopic autoinjector lilly,"lebrikizumab, pen, ease, agree, disagree, msqaaq, strongly, atopic, autoinjector, lilly"
nct06402487,3,0.04162376322253954,0.01638621560711039,propionic sclerosis acid landeskliniken salzburger ms nfl multiple placebo oligoclonal,"propionic, sclerosis, acid, landeskliniken, salzburger, ms, nfl, multiple, placebo, oligoclonal"
nct06571604,3,-0.02892602513369268,0.06030561516883441,gluteal hip dislocation pixels fat tha hu biometry buildup nīmes,"gluteal, hip, dislocation, pixels, fat, tha, hu, biometry, buildup, nīmes"
nct06486389,1,-0.06562637455497755,-0.12215791647635701,children inhaler tales fairy coloring child fear mask reading mintense,"children, inhaler, tales, fairy, coloring, child, fear, mask, reading, mintense"
nct06709443,1,-0.05318813612602378,-8.232292706151583e-05,induction anxiety anesthesia child scared worried children initiation parental parents,"induction, anxiety, anesthesia, child, scared, worried, children, initiation, parental, parents"
nct06684210,4,-0.05604791231333959,0.0537424787542549,intercostal form block booklet 30min lifestyle behaviors score patient screen,"intercostal, form, block, booklet, 30min, lifestyle, behaviors, score, patient, screen"
nct06666205,1,-0.0423401440130238,-0.05090154101491728,carbohydrate quality sleep sqs q5 depression q1 food window cqi,"carbohydrate, quality, sleep, sqs, q5, depression, q1, food, window, cqi"
nct06704438,3,-0.033188194894905834,0.009206794193988508,scube critically ill lactate ed patients functioning 36 scores rts,"scube, critically, ill, lactate, ed, patients, functioning, 36, scores, rts"
nct06629987,3,0.038687013269002236,0.012455892967897933,pku screening magnetic france tbe phenylketonuria nancy depression neurology tms,"pku, screening, magnetic, france, tbe, phenylketonuria, nancy, depression, neurology, tms"
nct06605365,4,-0.012747348746929439,0.0685215030180407,cmc cx sp echinacea ophthalmic wound farma vac srl silk,"cmc, cx, sp, echinacea, ophthalmic, wound, farma, vac, srl, silk"
nct06406036,3,-0.030860550337100407,0.0020465159327355243,rivermead mobility urdu index validity observer reliability stroke language culturally,"rivermead, mobility, urdu, index, validity, observer, reliability, stroke, language, culturally"
nct06732830,3,0.027857121844341193,-0.004794961622175116,dry eye schirmer tears daydrop ocular med ophthalmic mild drop,"dry, eye, schirmer, tears, daydrop, ocular, med, ophthalmic, mild, drop"
nct06433856,2,-0.05313263149276212,-0.09868179184107337,soreness pmt percussive cwi tensiomyography recovery plyometric isometric soccer immersion,"soreness, pmt, percussive, cwi, tensiomyography, recovery, plyometric, isometric, soccer, immersion"
nct06494852,1,-0.00038456362291283116,0.0030169497011847375,cow sohag tubular milk protein proved allergy acidosis children renal,"cow, sohag, tubular, milk, protein, proved, allergy, acidosis, children, renal"
nct06457724,1,0.0028144943122170095,-0.004392073147498103,levilactobacillus cncm 5566 oral brevis salivary probiotic supplement indicators microbial,"levilactobacillus, cncm, 5566, oral, brevis, salivary, probiotic, supplement, indicators, microbial"
nct06699667,3,-0.04658268210711334,0.07856511374605779,pancreatic domont surgically autoimmune pancreatitis rigshospitalet features conference focal atropine,"pancreatic, domont, surgically, autoimmune, pancreatitis, rigshospitalet, features, conference, focal, atropine"
nct06716762,3,-0.04680607069581785,0.15327584037267972,cyst choledochal surgery laparoscopic surgical pediatric open cryogenic vitrification cryopreservation,"cyst, choledochal, surgery, laparoscopic, surgical, pediatric, open, cryogenic, vitrification, cryopreservation"
nct06624852,3,0.024668834344922393,0.020983209045048523,tmt propecg reiki performances exams ecg endpoints prebiotic yonsei validation,"tmt, propecg, reiki, performances, exams, ecg, endpoints, prebiotic, yonsei, validation"
nct06520267,3,0.02181576030428894,0.005680790828451587,bph antibiotic symptomatic sms sitam shift mammography bacteriuria messages susceptibility,"bph, antibiotic, symptomatic, sms, sitam, shift, mammography, bacteriuria, messages, susceptibility"
nct06630689,6,-0.006931349081034708,-0.005171011733321729,massage hyperbilirubinemia bilirubin newborns newborn phototherapy neonatal comfort babies baby,"massage, hyperbilirubinemia, bilirubin, newborns, newborn, phototherapy, neonatal, comfort, babies, baby"
nct06405867,6,0.029785609900407364,0.011924522935179307,cord clamping baby iron deficiency placental birth babies yalcın transfusion,"cord, clamping, baby, iron, deficiency, placental, birth, babies, yalcın, transfusion"
nct06625827,8,0.06369976387593877,-0.043046830760482,digoxin nemtabrutinib colonic guangzhou 1026 premenstrual starch donors happens inf,"digoxin, nemtabrutinib, colonic, guangzhou, 1026, premenstrual, starch, donors, happens, inf"
nct06422026,1,0.07008494721998543,-0.0297215332469273,hair person human application apcp agents scalp amorepacific visit tensile,"hair, person, human, application, apcp, agents, scalp, amorepacific, visit, tensile"
nct06677281,6,-0.017048729516031823,-0.013141428526734994,maternal covid outcomes review neonatal wait 19 personalised pregnancy list,"maternal, covid, outcomes, review, neonatal, wait, 19, personalised, pregnancy, list"
nct06603909,4,-0.03133403052769226,0.04986690532665167,extractions nutrition discontinuation orthodontic ai management 19x25 option bristol changsha,"extractions, nutrition, discontinuation, orthodontic, ai, management, 19x25, option, bristol, changsha"
nct06696547,2,-0.05546200715950942,-0.04461169160394501,itbs balance cerebellar burst standing falling gait theta sham stroke,"itbs, balance, cerebellar, burst, standing, falling, gait, theta, sham, stroke"
nct06648330,3,0.00011658775607883737,0.06658664143358181,paraaortic node lymph retroperitoneal lactate dissection intestines assam blood gastrointestinal,"paraaortic, node, lymph, retroperitoneal, lactate, dissection, intestines, assam, blood, gastrointestinal"
nct06523101,8,0.38572862082080756,-0.036384456848801615,pj009 enrollment history ounces system drugs blood investigator adult within,"pj009, enrollment, history, ounces, system, drugs, blood, investigator, adult, within"
nct06508554,6,-0.03232141519961758,-0.1003745050437394,birth haptonomy wijma womb scale women deq birthing door expectation,"birth, haptonomy, wijma, womb, scale, women, deq, birthing, door, expectation"
nct06496113,3,-0.036669411992935934,0.0905960086554153,bclc hcc robotic liver recurrence cantonale bellinzona laparoscopic hepatocellular hills,"bclc, hcc, robotic, liver, recurrence, cantonale, bellinzona, laparoscopic, hepatocellular, hills"
nct06667115,2,-0.058601292667064174,-0.09150569489505622,pnf shoulder d2 flexion activation game vr insomnia ball emg,"pnf, shoulder, d2, flexion, activation, game, vr, insomnia, ball, emg"
nct06659198,4,-0.0071701805871662895,0.147331986032357,daa mis hip tha pla perioperative blood postoperative approach minimally,"daa, mis, hip, tha, pla, perioperative, blood, postoperative, approach, minimally"
nct06597903,7,0.17939616978900086,0.030103565603051295,gut cleansing colonoscopy nrl994 colon dose monocentric new sodium chloride,"gut, cleansing, colonoscopy, nrl994, colon, dose, monocentric, new, sodium, chloride"
nct06720389,0,-0.02921163625265396,0.0723496435914005,cbct mandibular t3 udca t0 construction at1 overdenture implant t1,"cbct, mandibular, t3, udca, t0, construction, at1, overdenture, implant, t1"
nct06675890,3,-0.016115454051841158,0.03176369266922558,homocysteine cad mortality levels serum correlation elevated risk could patients,"homocysteine, cad, mortality, levels, serum, correlation, elevated, risk, could, patients"
nct06702202,3,-0.024277071945010723,0.0685998895717065,sto2 femoropopliteal subarachnoid blocks block pad limb saturation minutes arterial,"sto2, femoropopliteal, subarachnoid, blocks, block, pad, limb, saturation, minutes, arterial"
nct06697613,3,-0.015845772517461013,0.0941682442187467,hipec cisplatin dairy ovarian prediction alpine yat cheese sen crs,"hipec, cisplatin, dairy, ovarian, prediction, alpine, yat, cheese, sen, crs"
nct06442306,4,-0.06156600129236731,-0.03824080034093818,pne cmp ghe opd tsk kinesiophobia pain intervention opioid omp,"pne, cmp, ghe, opd, tsk, kinesiophobia, pain, intervention, opioid, omp"
nct06570174,3,0.010922530370320581,0.06438039190575359,protein mass supplements muscle smi patients elderly pancreatic dota nutritional,"protein, mass, supplements, muscle, smi, patients, elderly, pancreatic, dota, nutritional"
nct06427551,4,-0.045863999320556986,0.15590893287682397,nrs volume replacement block pisana asa hip peng ospedaliero universitaria,"nrs, volume, replacement, block, pisana, asa, hip, peng, ospedaliero, universitaria"
nct06668506,3,0.024246945119162762,0.02612092653819772,sr mucotra gastritis subjective bypass tlx nasa scim daewoong duodenojejunal,"sr, mucotra, gastritis, subjective, bypass, tlx, nasa, scim, daewoong, duodenojejunal"
nct06637553,6,-0.027888474296986203,-0.03569307689927404,menstrual extract coix seed women pain compound menstruation alleviating imagery,"menstrual, extract, coix, seed, women, pain, compound, menstruation, alleviating, imagery"
nct06509581,3,0.02285906999984109,0.04727568321347469,thalassemia vitamin iron beta transfusion oxidative capsule dependent caking lic,"thalassemia, vitamin, iron, beta, transfusion, oxidative, capsule, dependent, caking, lic"
nct06437561,3,-0.03032330418854521,0.020828609761620695,aneurysms venous superficial aneurysm limbs saphenous deep training cases dilatations,"aneurysms, venous, superficial, aneurysm, limbs, saphenous, deep, training, cases, dilatations"
nct06594835,1,-0.0028376178639086384,-0.05340413736448488,youth household challenges parental bt fifteen occurred investigators intervention black,"youth, household, challenges, parental, bt, fifteen, occurred, investigators, intervention, black"
nct06421129,3,-0.031072032689287158,0.11580698005578108,anal fistula landmark fistulas telephone follow factors outpatient prognosis electronic,"anal, fistula, landmark, fistulas, telephone, follow, factors, outpatient, prognosis, electronic"
nct06446102,3,-0.0005085563973973653,0.04131634785026067,bifurcation lesion coronary angioplasty icps obeend rcf lesions austin type,"bifurcation, lesion, coronary, angioplasty, icps, obeend, rcf, lesions, austin, type"
nct06631456,4,-0.03801176280658329,0.021927622915513593,ozone knee injections gonarthrosis articular osteoarthritis sisli intra etfal dip,"ozone, knee, injections, gonarthrosis, articular, osteoarthritis, sisli, intra, etfal, dip"
nct06623045,2,-0.04923753770451973,-0.07721851290323169,floor fft pelvic pec athletes agitation fitness points excitement impactful,"floor, fft, pelvic, pec, athletes, agitation, fitness, points, excitement, impactful"
nct06506539,4,-0.006145129237089946,0.09498256085087083,plaque pocket gingival periodontal stent scaling placenta probing index gel,"plaque, pocket, gingival, periodontal, stent, scaling, placenta, probing, index, gel"
